title,accuracy,entity_accuracy,predictions,targets
Landhausgarten des Herrn v. Mehrhart Feldmeilen; Profile,0.16666666666666666,"{'PER': 0.3333333333333333, 'LOC': 0.0}","[Entity(""Herrn"", PER, (19,24)), Entity(""Mehrhart"", PER, (28,36))]","[Entity(""Herrn v. Mehrhart"", PER, (19,36)), Entity(""Feldmeilen"", LOC, (37,47))]"
ohne,,{},[],[]
Schulhausanlage Heslibach Küsnacht,1.0,{'LOC': 1.0},"[Entity(""Küsnacht"", LOC, (26,34))]","[Entity(""Küsnacht"", LOC, (26,34))]"
Geschäftshaus Claridenhof Zürich; Ber. Projekt für die Gestaltung des Innenhofes,0.0,{'LOC': 0.0},[],"[Entity(""Zürich"", LOC, (26,32))]"
o.T. im Plankopf: Anlage Kirchenweg,,{},[],[]
Projekt zur Gestaltung des Gartens von Herrn Max de Coulon-Buess Sissach,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Herrn"", PER, (39,44)), Entity(""Max"", PER, (45,48)), Entity(""de"", PER, (23,25)), Entity(""Coulon-Buess"", PER, (52,64)), Entity(""Sissach"", LOC, (65,72))]","[Entity(""Herrn Max de Coulon-Buess"", PER, (39,64)), Entity(""Sissach"", LOC, (65,72))]"
Park Situationsplan,,{},[],[]
Übersicht-Skizze Klausstud/ Zch-Horn/ Casino,,{},[],[]
Neuer Friedhof Baden; Gestaltung der Waldpartie,0.0,{'LOC': 0.0},[],"[Entity(""Baden"", LOC, (15,20))]"
Umänderung der Schmuckanlage der Genossenschaft „Freiblick „ Stüssistrasse -Ilanzstrasse Zürich,0.0,{'LOC': 0.0},"[Entity(""Zürich"", LOC, (89,95))]","[Entity(""Ilanzstrasse Zürich"", LOC, (76,95))]"
Sportanlage Zürichhorn,1.0,{'LOC': 1.0},"[Entity(""Zürichhorn"", LOC, (12,22))]","[Entity(""Zürichhorn"", LOC, (12,22))]"
"Gemeinnützige Baugenossenschaft Schollenholz Bruggen St. Gallen, Wohnkolonie Haggenhalde Typ M3/4 Haus 7, 8; Garagen, Trafostat.; Projekt zur Gestaltung der Umgebung",0.0,{'LOC': 0.0},"[Entity(""Gallen,"", LOC, (57,64)), Entity(""Haggenhalde"", LOC, (77,88))]","[Entity(""Bruggen St. Gallen"", LOC, (45,63))]"
Projekt zur Gestaltung des Hausgartens von Herrn Dir. H. Straub Spinnerei Langnau (auszuführend. Teil),0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Herrn"", PER, (43,48)), Entity(""Straub"", PER, (57,63)), Entity(""Langnau"", LOC, (74,81))]","[Entity(""Herrn Dir. H. Straub"", PER, (43,63)), Entity(""Langnau"", LOC, (74,81))]"
Sous les Curnilles Chardonne; öffentlicher Ruheplatz,,{},[],[]
Ehrenfriedhof bei der Kapalle des zweiten Städtischen Friedhofes Berlin-Schöneberg,1.0,{'LOC': 1.0},"[Entity(""Berlin-Schöneberg"", LOC, (65,82))]","[Entity(""Berlin-Schöneberg"", LOC, (65,82))]"
Pfirsichgarten Trunkhahn Badeanlage,,{},[],[]
Stadtpark Rüstringen,1.0,{'LOC': 1.0},"[Entity(""Rüstringen"", LOC, (10,20))]","[Entity(""Rüstringen"", LOC, (10,20))]"
Landsitz Ury Grunewald,1.0,{'LOC': 1.0},"[Entity(""Grunewald"", LOC, (13,22))]","[Entity(""Grunewald"", LOC, (13,22))]"
Kemler Mitlödi Vorschlag E,0.0,{'LOC': 0.0},"[Entity(""Mitlödi"", LOC, (7,14))]",[]
Friedhof Glarus Südwestliches Gräberfeld Urnenmauer ,1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (9,15))]","[Entity(""Glarus"", LOC, (9,15))]"
"Jardin de Monsieur Henri Bragard, Variante 1  M 1:100",0.2,{'PER': 0.2},"[Entity(""Monsieur"", PER, (10,18)), Entity(""Henri"", PER, (19,24)), Entity(""Bragard,"", PER, (25,33))]","[Entity(""Jardin de Monsieur Henri Bragard"", PER, (0,32))]"
Bocciabahn Landhaus Feusi Glarus im Büel 1:10 / 1:20,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Feusi"", PER, (20,25)), Entity(""Glarus"", LOC, (26,32))]","[Entity(""Feusi"", PER, (20,25)), Entity(""Glarus"", LOC, (26,32))]"
Garten Major Zweifel-Kuhn - Netstal,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Major"", PER, (7,12)), Entity(""Zweifel-Kuhn"", PER, (13,25)), Entity(""Netstal"", LOC, (28,35))]","[Entity(""Major Zweifel-Kuhn"", PER, (7,25)), Entity(""Netstal"", LOC, (28,35))]"
Thomi + Franck AG Basel Neues Verwaltungsgebäude ,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Thomi"", PER, (0,5)), Entity(""+"", PER, (6,7)), Entity(""Franck"", PER, (8,14)), Entity(""AG"", PER, (15,17)), Entity(""Basel"", LOC, (18,23))]",[]
Haus Wanner-Burkhalter Basel im Sesselacker 60 Der Garten Masstab: 1:100,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Wanner-Burkhalter"", PER, (5,22)), Entity(""Basel"", LOC, (23,28))]","[Entity(""Wanner-Burkhalter"", PER, (5,22)), Entity(""Basel"", LOC, (23,28))]"
Grenchen Friedhoferweiterung Geländeschnitte 1:200,1.0,{'LOC': 1.0},"[Entity(""Grenchen"", LOC, (0,8))]","[Entity(""Grenchen"", LOC, (0,8))]"
Marktplatz Grenchen Bepflanzungsvorschlag 1.250,1.0,{'LOC': 1.0},"[Entity(""Grenchen"", LOC, (11,19))]","[Entity(""Grenchen"", LOC, (11,19))]"
Gartentor,,{},[],[]
Quartierplatz Wyden Gemeinde Nunningen Vorentwurf zur Umänderung Mst. 1:100,1.0,{'LOC': 1.0},"[Entity(""Nunningen"", LOC, (29,38))]","[Entity(""Nunningen"", LOC, (29,38))]"
Landhaus des Herrn Forter-Gleyre Garten M:1:100 Vorschlag A,1.0,{'PER': 1.0},"[Entity(""Herrn"", PER, (13,18)), Entity(""Forter-Gleyre"", PER, (19,32))]","[Entity(""Herrn Forter-Gleyre"", PER, (13,32))]"
Garten Dr. Meisel Riehen Masstab: 1:100,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Meisel"", PER, (11,17)), Entity(""Riehen"", LOC, (18,24))]","[Entity(""Dr. Meisel Riehen"", PER, (7,24))]"
Situation 1:500 Grün 80,,{},[],[]
Gemeinde Münchenstein Kirchhoferweiterung Querschnitte 1:100,1.0,{'LOC': 1.0},"[Entity(""Münchenstein"", LOC, (9,21))]","[Entity(""Münchenstein"", LOC, (9,21))]"
Grünanlage Dreispitz Sanierung Spülweiher Reinacherstrasse Einfriedung der Schächte in der nördlichen Ecke des Spülweihers Mst. 1:10,0.0,{'LOC': 0.0},"[Entity(""Spülweiher"", LOC, (31,41)), Entity(""Reinacherstrasse"", LOC, (42,58))]","[Entity(""Reinacherstrasse"", LOC, (42,58))]"
Jardin de Mr Nicolas Hasson Boulevard Léon Gambetta Mulhouse echelle: 1:100 Korrigierte Fassung,0.1,"{'PER': 0.2, 'LOC': 0.0}","[Entity(""Mr"", PER, (10,12)), Entity(""Nicolas"", PER, (13,20)), Entity(""Hasson"", PER, (21,27)), Entity(""Gambetta"", LOC, (43,51))]","[Entity(""Jardin de Mr Nicolas Hasson"", PER, (0,27))]"
Friedhoferweiterung Engelberg Lageplan 1:200,0.0,{'LOC': 0.0},"[Entity(""Engelberg"", LOC, (20,29))]",[]
"Bibliothek der GGG Basel, Neuweilerstrasse 67 Vorschlag Bepflanzung Vorgarten 1:50",0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""GGG"", PER, (15,18)), Entity(""Basel,"", LOC, (19,25)), Entity(""Neuweilerstrasse"", LOC, (26,42))]","[Entity(""Basel"", LOC, (19,24))]"
Volksgarten Wettbewerb Parkanlage Holderstüdeli Situation 1:200,,{},[],[]
n/A,,{},[],[]
F. Spälti Villa Hochwart Glarus Erneuerung des Gartens 1:100,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Spälti"", PER, (3,9)), Entity(""Glarus"", LOC, (25,31))]","[Entity(""F. Spälti"", PER, (0,9)), Entity(""Glarus"", LOC, (25,31))]"
M.Rene Haessler Soultzbach Wohngarten-Lageplan 1:50,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Haessler"", PER, (7,15)), Entity(""Soultzbach"", LOC, (16,26))]","[Entity(""M.Rene Haessler"", PER, (0,15)), Entity(""Soultzbach"", LOC, (16,26))]"
"Doppelmehrfamilienhaus ""Kipfe"" Glarus Der Garten Masstab: 1:100",1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (31,37))]","[Entity(""Glarus"", LOC, (31,37))]"
Garten Fabrikant Ferber Zürich 7 Masstab: 1:100,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Fabrikant"", PER, (7,16)), Entity(""Ferber"", PER, (17,23)), Entity(""Zürich"", LOC, (24,30))]","[Entity(""Zürich"", LOC, (24,30))]"
Garten C Sonderpläne,,{},[],[]
Garten C Massenberechnungen,,{},[],[]
Gartenanlage Chalet-Neubau Therma AG Schwanden 1:200,0.0,{'LOC': 0.0},"[Entity(""Schwanden"", LOC, (37,46))]",[]
Altersheim Glarus Vorschlag zur Gestaltung der Gartenanlage 1:100,1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (11,17))]","[Entity(""Glarus"", LOC, (11,17))]"
Basler Kunstverein Gartenhof Steinenberg 7 Variante,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Basler"", PER, (0,6)), Entity(""Steinenberg"", LOC, (29,40))]",[]
Wohnhaus Schwörstadterstrasse Basel Gartengestaltung M: 1:100 Vorschlag A,0.0,{'LOC': 0.0},"[Entity(""Basel"", LOC, (30,35))]","[Entity(""Schwörstadterstrasse Basel"", LOC, (9,35))]"
Jardin Rinck Mulhouse 1:100 Vorschlag 2,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Rinck"", PER, (7,12)), Entity(""Mulhouse"", PER, (13,21))]","[Entity(""Rinck"", PER, (7,12)), Entity(""Mulhouse"", LOC, (13,21))]"
Hausgarten Büsser ,1.0,{'PER': 1.0},"[Entity(""Büsser"", PER, (11,17))]","[Entity(""Büsser"", PER, (11,17))]"
Garten Mercier-Rothweiler Glarus Zaunplatz,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Mercier-Rothweiler"", PER, (7,25)), Entity(""Glarus"", LOC, (26,32))]","[Entity(""Mercier-Rothweiler"", PER, (7,25)), Entity(""Glarus"", LOC, (26,32))]"
Friedhof Glarus östliche Hälfte Vorschlag einer zeitgemässen Gestaltung,1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (9,15))]","[Entity(""Glarus"", LOC, (9,15))]"
Graeter + Cie Birsfelden Grünstreifen M 1:100 Detail A,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Graeter"", PER, (0,7)), Entity(""+"", PER, (8,9)), Entity(""Cie"", PER, (10,13)), Entity(""Birsfelden"", LOC, (14,24))]",[]
Aarburg Wettbewerb Friedhofneubau Lageplan 1:200,1.0,{'LOC': 1.0},"[Entity(""Aarburg"", LOC, (0,7))]","[Entity(""Aarburg"", LOC, (0,7))]"
n/A,,{},[],[]
J. Henzler Allschwil Bepflanzungsplan 1:100,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Henzler"", PER, (3,10)), Entity(""Allschwil"", LOC, (11,20))]","[Entity(""J. Henzler"", PER, (0,10)), Entity(""Allschwil"", LOC, (11,20))]"
Bell AG Basel Betonplatten 1:20,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Bell"", PER, (0,4)), Entity(""AG"", PER, (5,7)), Entity(""Basel"", LOC, (8,13))]",[]
Garten des Herrn Zubler Obertorweg 24 2. Vorschlag M. 1:50,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Herrn"", PER, (11,16)), Entity(""Zubler"", PER, (17,23)), Entity(""Obertorweg"", LOC, (24,34))]","[Entity(""Herrn Zubler"", PER, (11,23)), Entity(""Obertorweg"", LOC, (24,34))]"
Garten des Herrn Direktor Joseph Simsa Riburg-Möhlin Masstab: 1:100 Zweiter Vorschlag,0.375,"{'PER': 0.75, 'LOC': 0.0}","[Entity(""Herrn"", PER, (11,16)), Entity(""Direktor"", PER, (17,25)), Entity(""Joseph"", PER, (26,32)), Entity(""Simsa"", PER, (33,38)), Entity(""Riburg-Möhlin"", PER, (39,52))]","[Entity(""Herrn Direktor Joseph Simsa"", PER, (11,38)), Entity(""Riburg-Möhlin"", LOC, (39,52))]"
"Haus ""Im Obstgarten""  Skizze des alten Zustandes",,{},[],[]
Spital Grenchen Gartenplan M: 1:200,1.0,{'LOC': 1.0},"[Entity(""Grenchen"", LOC, (7,15))]","[Entity(""Grenchen"", LOC, (7,15))]"
Kath. Kirchhof Rapperswil Vorschlag zur Ausgestaltung Neubelegung 1:100,1.0,{'LOC': 1.0},"[Entity(""Rapperswil"", LOC, (15,25))]","[Entity(""Rapperswil"", LOC, (15,25))]"
Volksgarten Netstal ,1.0,{'LOC': 1.0},"[Entity(""Netstal"", LOC, (12,19))]","[Entity(""Netstal"", LOC, (12,19))]"
Rosen u. Stauden-Garten zu Haus Direktor Meier Glattfelden,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Meier"", PER, (41,46)), Entity(""Glattfelden"", LOC, (47,58))]","[Entity(""Haus Direktor Meier"", PER, (27,46)), Entity(""Glattfelden"", LOC, (47,58))]"
J. Helfer Riedisheim Gartenplan 1:50,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Helfer"", PER, (3,9)), Entity(""Riedisheim"", LOC, (10,20))]","[Entity(""J. Helfer"", PER, (0,9)), Entity(""Riedisheim"", LOC, (10,20))]"
Landgut Mappach Lageplan 1:100,,{},[],[]
A.T. Gestaltung des Atriums M. 1:25 Vorschlag E,,{},[],[]
Cilla AG. Basel Wohnhäuser Rainaallee Riehen Gärtnerische Umgebungsarbeiten Masstab 1:100,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Cilla"", PER, (0,5)), Entity(""AG."", PER, (6,9)), Entity(""Basel"", LOC, (10,15)), Entity(""Riehen"", LOC, (38,44))]","[Entity(""Basel"", LOC, (10,15))]"
Garten des Herrn Ingenieur Fritz Jacober Glarus Burgstrasse Masstab: 1:50,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""Herrn"", PER, (11,16)), Entity(""Ingenieur"", PER, (17,26)), Entity(""Fritz"", PER, (27,32)), Entity(""Jacober"", PER, (33,40)), Entity(""Glarus"", LOC, (41,47))]","[Entity(""Herrn Ingenieur Fritz Jacober"", PER, (11,40)), Entity(""Glarus"", LOC, (41,47))]"
"Vorgarten und Rabatten am Hause J. T. Boemlé, Architekt  - Mulhouse  Lamartine Masstab 1:50",0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Boemlé,"", PER, (38,45)), Entity(""Mulhouse"", PER, (59,67))]","[Entity(""J. T. Boemlé"", PER, (32,44)), Entity(""Mulhouse"", LOC, (59,67))]"
Garten Dr. Sporn Masstab: 1:100 Vorschlag C,0.0,{'PER': 0.0},"[Entity(""Sporn"", PER, (11,16))]","[Entity(""Dr. Sporn"", PER, (7,16))]"
