title,accuracy,entity_accuracy,predictions,targets
"Lilienberg Ermatingen, Badgarten/Bepflanzung",0.0,{'LOC': 0.0},"[Entity(""Ermatingen"", LOC, (11,21)), Entity(""Badgarten"", LOC, (23,32))]","[Entity(""Ermatingen"", LOC, (11,21))]"
Villa Felice Minusio,0.0,{'LOC': 0.0},"[Entity(""Villa Felice Minusio"", LOC, (0,20))]",[]
Parkanlage Hotel Uetliberg J.A. Landry,0.0,"{'LOC': 0.0, 'MISC': 0.0}","[Entity(""Parkanlage Hotel Uetliberg J.A. Landry"", MISC, (0,38))]","[Entity(""Uetliberg"", LOC, (17,26))]"
"Erweiterung der Parkanlagen des Herrn E. Gessner- Heusser, Seidenfabrikant",0.0,"{'PER': 0.0, 'ORG': 0.0}","[Entity(""Herrn E. Gessner- Heusser"", ORG, (32,57)), Entity(""Seidenfabrikant"", PER, (59,74))]","[Entity(""Herrn E. Gessner- Heusser"", PER, (32,57))]"
"Erweiterung der Parkanlagen des Herrn E. Gessner- Heusser, Seidenfabrikant",0.0,"{'PER': 0.0, 'ORG': 0.0}","[Entity(""Herrn E. Gessner- Heusser"", ORG, (32,57)), Entity(""Seidenfabrikant"", PER, (59,74))]","[Entity(""Herrn E. Gessner- Heusser"", PER, (32,57))]"
Parkanlagen für Herrn Karl Sulzer-Schmid in Winterthur,0.6666666666666666,"{'LOC': 1.0, 'PER': 0.3333333333333333}","[Entity(""Karl Sulzer-Schmid"", PER, (22,40)), Entity(""Winterthur"", LOC, (44,54))]","[Entity(""Herrn Karl Sulzer-Schmid"", PER, (16,40)), Entity(""Winterthur"", LOC, (44,54))]"
Badhaus Krämerstein,0.0,{'PER': 0.0},"[Entity(""Badhaus Krämerstein"", PER, (0,19))]",[]
Auf dem Kreuzbühl,,{},[],[]
Projekt zur Umgestaltung des Hausgartens von Herrn Dir. G. Sieber-Van Oordt Balsthal,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Hausgartens"", LOC, (29,40))]","[Entity(""Herrn Dir. G. Sieber-Van Oordt"", PER, (45,75)), Entity(""Balsthal"", LOC, (76,84))]"
Landhausgarten des Herrn v. Mehrhart Feldmeilen; Profile,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Mehrhart Feldmeilen"", PER, (28,47)), Entity(""Profile"", PER, (49,56))]","[Entity(""Herrn v. Mehrhart"", PER, (19,36)), Entity(""Feldmeilen"", LOC, (37,47))]"
ohne,,{},[],[]
Schulhausanlage Heslibach Küsnacht,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Schulhausanlage Heslibach"", PER, (0,25))]","[Entity(""Küsnacht"", LOC, (26,34))]"
Geschäftshaus Claridenhof Zürich; Ber. Projekt für die Gestaltung des Innenhofes,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Geschäftshaus Claridenhof Zürich"", PER, (0,32)), Entity(""Ber"", LOC, (34,37))]","[Entity(""Zürich"", LOC, (26,32))]"
o.T. im Plankopf: Anlage Kirchenweg,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""o.T."", PER, (0,4)), Entity(""Plankopf"", LOC, (8,16)), Entity(""Kirchenweg"", LOC, (25,35))]",[]
Projekt zur Gestaltung des Gartens von Herrn Max de Coulon-Buess Sissach,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Gartens von Herrn Max de Coulon-Buess Sissach"", LOC, (27,72))]","[Entity(""Herrn Max de Coulon-Buess"", PER, (39,64)), Entity(""Sissach"", LOC, (65,72))]"
Park Situationsplan,0.0,{'PER': 0.0},"[Entity(""Park Situationsplan"", PER, (0,19))]",[]
Übersicht-Skizze Klausstud/ Zch-Horn/ Casino,0.0,{'PER': 0.0},"[Entity(""Übersicht-Skizze Klausstud"", PER, (0,26))]",[]
Neuer Friedhof Baden; Gestaltung der Waldpartie,0.0,{'LOC': 0.0},[],"[Entity(""Baden"", LOC, (15,20))]"
Umänderung der Schmuckanlage der Genossenschaft „Freiblick „ Stüssistrasse -Ilanzstrasse Zürich,0.0,"{'LOC': 0.0, 'MISC': 0.0}","[Entity(""Freiblick „ Stüssistrasse"", MISC, (49,74)), Entity(""Zürich"", LOC, (89,95))]","[Entity(""Ilanzstrasse Zürich"", LOC, (76,95))]"
Sportanlage Zürichhorn,0.0,{'LOC': 0.0},"[Entity(""Sportanlage Zürichhorn"", LOC, (0,22))]","[Entity(""Zürichhorn"", LOC, (12,22))]"
"Gemeinnützige Baugenossenschaft Schollenholz Bruggen St. Gallen, Wohnkolonie Haggenhalde Typ M3/4 Haus 7, 8; Garagen, Trafostat.; Projekt zur Gestaltung der Umgebung",0.0,{'LOC': 0.0},"[Entity(""Wohnkolonie Haggenhalde"", LOC, (65,88)), Entity(""Haus 7"", LOC, (98,104))]","[Entity(""Bruggen St. Gallen"", LOC, (45,63))]"
Projekt zur Gestaltung des Hausgartens von Herrn Dir. H. Straub Spinnerei Langnau (auszuführend. Teil),0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Hausgartens"", LOC, (27,38)), Entity(""H. Straub"", PER, (54,63))]","[Entity(""Herrn Dir. H. Straub"", PER, (43,63)), Entity(""Langnau"", LOC, (74,81))]"
Sous les Curnilles Chardonne; öffentlicher Ruheplatz,,{},[],[]
Ehrenfriedhof bei der Kapalle des zweiten Städtischen Friedhofes Berlin-Schöneberg,0.0,{'LOC': 0.0},"[Entity(""Ehrenfriedhof"", LOC, (0,13)), Entity(""Städtischen Friedhofes Berlin-Schöneberg"", LOC, (42,82))]","[Entity(""Berlin-Schöneberg"", LOC, (65,82))]"
Pfirsichgarten Trunkhahn Badeanlage,,{},[],[]
Stadtpark Rüstringen,0.0,{'LOC': 0.0},"[Entity(""Stadtpark"", LOC, (0,9))]","[Entity(""Rüstringen"", LOC, (10,20))]"
Landsitz Ury Grunewald,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Landsitz Ury Grunewald"", PER, (0,22))]","[Entity(""Grunewald"", LOC, (13,22))]"
Kemler Mitlödi Vorschlag E,0.0,{'ORG': 0.0},"[Entity(""Kemler"", ORG, (0,6))]",[]
Friedhof Glarus Südwestliches Gräberfeld Urnenmauer ,0.0,{'LOC': 0.0},[],"[Entity(""Glarus"", LOC, (9,15))]"
"Jardin de Monsieur Henri Bragard, Variante 1  M 1:100",0.0,"{'LOC': 0.0, 'PER': 0.0, 'MISC': 0.0}","[Entity(""Jardin de Monsieur"", LOC, (0,18)), Entity(""Henri Bragard"", PER, (19,32)), Entity(""M 1:100"", MISC, (46,53))]","[Entity(""Jardin de Monsieur Henri Bragard"", PER, (0,32))]"
Bocciabahn Landhaus Feusi Glarus im Büel 1:10 / 1:20,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Bocciabahn Landhaus Feusi Glarus"", PER, (0,32))]","[Entity(""Feusi"", PER, (20,25)), Entity(""Glarus"", LOC, (26,32))]"
Garten Major Zweifel-Kuhn - Netstal,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Garten"", LOC, (0,6)), Entity(""Netstal"", LOC, (28,35))]","[Entity(""Major Zweifel-Kuhn"", PER, (7,25)), Entity(""Netstal"", LOC, (28,35))]"
Thomi + Franck AG Basel Neues Verwaltungsgebäude ,0.0,{'ORG': 0.0},"[Entity(""Thomi + Franck AG"", ORG, (0,17))]",[]
Haus Wanner-Burkhalter Basel im Sesselacker 60 Der Garten Masstab: 1:100,0.0,"{'LOC': 0.0, 'ORG': 0.0, 'PER': 0.0}","[Entity(""Haus Wanner-Burkhalter Basel"", LOC, (0,28)), Entity(""Masstab"", ORG, (58,65))]","[Entity(""Wanner-Burkhalter"", PER, (5,22)), Entity(""Basel"", LOC, (23,28))]"
Grenchen Friedhoferweiterung Geländeschnitte 1:200,0.0,{'LOC': 0.0},[],"[Entity(""Grenchen"", LOC, (0,8))]"
Marktplatz Grenchen Bepflanzungsvorschlag 1.250,0.0,{'LOC': 0.0},[],"[Entity(""Grenchen"", LOC, (11,19))]"
Gartentor,,{},[],[]
Quartierplatz Wyden Gemeinde Nunningen Vorentwurf zur Umänderung Mst. 1:100,1.0,{'LOC': 1.0},"[Entity(""Nunningen"", LOC, (29,38))]","[Entity(""Nunningen"", LOC, (29,38))]"
Landhaus des Herrn Forter-Gleyre Garten M:1:100 Vorschlag A,0.0,"{'PER': 0.0, 'ORG': 0.0}","[Entity(""Herrn Forter-Gleyre Garten"", ORG, (13,39))]","[Entity(""Herrn Forter-Gleyre"", PER, (13,32))]"
Garten Dr. Meisel Riehen Masstab: 1:100,0.0,{'PER': 0.0},"[Entity(""Garten Dr. Meisel"", PER, (0,17))]","[Entity(""Dr. Meisel Riehen"", PER, (7,24))]"
Situation 1:500 Grün 80,,{},[],[]
Gemeinde Münchenstein Kirchhoferweiterung Querschnitte 1:100,1.0,{'LOC': 1.0},"[Entity(""Münchenstein"", LOC, (9,21))]","[Entity(""Münchenstein"", LOC, (9,21))]"
Grünanlage Dreispitz Sanierung Spülweiher Reinacherstrasse Einfriedung der Schächte in der nördlichen Ecke des Spülweihers Mst. 1:10,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Grünanlage Dreispitz"", PER, (0,20)), Entity(""Spülweihers Mst"", LOC, (111,126))]","[Entity(""Reinacherstrasse"", LOC, (42,58))]"
Jardin de Mr Nicolas Hasson Boulevard Léon Gambetta Mulhouse echelle: 1:100 Korrigierte Fassung,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Jardin de Mr Nicolas Hasson Boulevard Léon Gambetta Mulhouse"", LOC, (0,60))]","[Entity(""Jardin de Mr Nicolas Hasson"", PER, (0,27))]"
Friedhoferweiterung Engelberg Lageplan 1:200,0.0,{'LOC': 0.0},"[Entity(""Engelberg"", LOC, (20,29))]",[]
"Bibliothek der GGG Basel, Neuweilerstrasse 67 Vorschlag Bepflanzung Vorgarten 1:50",0.0,"{'LOC': 0.0, 'ORG': 0.0}","[Entity(""GGG Basel"", ORG, (15,24)), Entity(""Vorgarten"", LOC, (68,77))]","[Entity(""Basel"", LOC, (19,24))]"
Volksgarten Wettbewerb Parkanlage Holderstüdeli Situation 1:200,0.0,{'PER': 0.0},"[Entity(""Volksgarten Wettbewerb"", PER, (0,22)), Entity(""Holderstüdeli Situation"", PER, (34,57))]",[]
n/A,,{},[],[]
F. Spälti Villa Hochwart Glarus Erneuerung des Gartens 1:100,0.3333333333333333,"{'LOC': 0.0, 'PER': 1.0, 'MISC': 0.0}","[Entity(""F. Spälti"", PER, (0,9)), Entity(""Gartens 1:100"", MISC, (47,60))]","[Entity(""F. Spälti"", PER, (0,9)), Entity(""Glarus"", LOC, (25,31))]"
M.Rene Haessler Soultzbach Wohngarten-Lageplan 1:50,0.3333333333333333,"{'LOC': 0.0, 'PER': 1.0, 'MISC': 0.0}","[Entity(""M.Rene Haessler"", PER, (0,15)), Entity(""Soultzbach Wohngarten-Lageplan"", MISC, (16,46))]","[Entity(""M.Rene Haessler"", PER, (0,15)), Entity(""Soultzbach"", LOC, (16,26))]"
"Doppelmehrfamilienhaus ""Kipfe"" Glarus Der Garten Masstab: 1:100",0.0,"{'LOC': 0.0, 'PER': 0.0, 'ORG': 0.0}","[Entity(""Doppelmehrfamilienhaus ""Kipfe"""", PER, (0,30)), Entity(""Masstab"", ORG, (49,56))]","[Entity(""Glarus"", LOC, (31,37))]"
Garten Fabrikant Ferber Zürich 7 Masstab: 1:100,0.5,"{'LOC': 1.0, 'ORG': 0.0}","[Entity(""Zürich"", LOC, (24,30)), Entity(""Masstab"", ORG, (33,40))]","[Entity(""Zürich"", LOC, (24,30))]"
Garten C Sonderpläne,0.0,{'MISC': 0.0},"[Entity(""Garten C Sonderpläne"", MISC, (0,20))]",[]
Garten C Massenberechnungen,0.0,{'MISC': 0.0},"[Entity(""Garten C"", MISC, (0,8))]",[]
Gartenanlage Chalet-Neubau Therma AG Schwanden 1:200,0.0,{'PER': 0.0},"[Entity(""Gartenanlage Chalet-Neubau Therma"", PER, (0,33))]",[]
Altersheim Glarus Vorschlag zur Gestaltung der Gartenanlage 1:100,0.0,"{'LOC': 0.0, 'ORG': 0.0}","[Entity(""Altersheim Glarus Vorschlag"", ORG, (0,27))]","[Entity(""Glarus"", LOC, (11,17))]"
Basler Kunstverein Gartenhof Steinenberg 7 Variante,0.0,{'ORG': 0.0},"[Entity(""Basler Kunstverein"", ORG, (0,18))]",[]
Wohnhaus Schwörstadterstrasse Basel Gartengestaltung M: 1:100 Vorschlag A,0.0,"{'LOC': 0.0, 'PER': 0.0, 'ORG': 0.0}","[Entity(""Wohnhaus Schwörstadterstrasse Basel"", PER, (0,35)), Entity(""1:100 Vorschlag A"", ORG, (56,73))]","[Entity(""Schwörstadterstrasse Basel"", LOC, (9,35))]"
Jardin Rinck Mulhouse 1:100 Vorschlag 2,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Jardin Rinck Mulhouse"", PER, (0,21))]","[Entity(""Rinck"", PER, (7,12)), Entity(""Mulhouse"", LOC, (13,21))]"
Hausgarten Büsser ,1.0,{'PER': 1.0},"[Entity(""Büsser"", PER, (11,17))]","[Entity(""Büsser"", PER, (11,17))]"
Garten Mercier-Rothweiler Glarus Zaunplatz,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Mercier-Rothweiler Glarus Zaunplatz"", PER, (7,42))]","[Entity(""Mercier-Rothweiler"", PER, (7,25)), Entity(""Glarus"", LOC, (26,32))]"
Friedhof Glarus östliche Hälfte Vorschlag einer zeitgemässen Gestaltung,0.0,{'LOC': 0.0},[],"[Entity(""Glarus"", LOC, (9,15))]"
Graeter + Cie Birsfelden Grünstreifen M 1:100 Detail A,0.0,{'MISC': 0.0},"[Entity(""Graeter + Cie Birsfelden"", MISC, (0,24))]",[]
Aarburg Wettbewerb Friedhofneubau Lageplan 1:200,0.5,"{'LOC': 1.0, 'MISC': 0.0}","[Entity(""Aarburg"", LOC, (0,7)), Entity(""Friedhofneubau Lageplan"", MISC, (19,42))]","[Entity(""Aarburg"", LOC, (0,7))]"
n/A,,{},[],[]
J. Henzler Allschwil Bepflanzungsplan 1:100,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""J. Henzler"", PER, (0,10)), Entity(""Allschwil Bepflanzungsplan"", PER, (11,37))]","[Entity(""J. Henzler"", PER, (0,10)), Entity(""Allschwil"", LOC, (11,20))]"
Bell AG Basel Betonplatten 1:20,0.0,"{'PER': 0.0, 'ORG': 0.0}","[Entity(""Bell AG"", ORG, (0,7)), Entity(""Basel Betonplatten"", PER, (8,26))]",[]
Garten des Herrn Zubler Obertorweg 24 2. Vorschlag M. 1:50,0.0,"{'PER': 0.0, 'LOC': 0.0, 'ORG': 0.0}","[Entity(""Herrn Zubler Obertorweg 24"", ORG, (11,37))]","[Entity(""Herrn Zubler"", PER, (11,23)), Entity(""Obertorweg"", LOC, (24,34))]"
Garten des Herrn Direktor Joseph Simsa Riburg-Möhlin Masstab: 1:100 Zweiter Vorschlag,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Joseph Simsa Riburg-Möhlin Masstab"", PER, (26,60))]","[Entity(""Herrn Direktor Joseph Simsa"", PER, (11,38)), Entity(""Riburg-Möhlin"", LOC, (39,52))]"
"Haus ""Im Obstgarten""  Skizze des alten Zustandes",,{},[],[]
Spital Grenchen Gartenplan M: 1:200,0.0,{'LOC': 0.0},[],"[Entity(""Grenchen"", LOC, (7,15))]"
Kath. Kirchhof Rapperswil Vorschlag zur Ausgestaltung Neubelegung 1:100,0.0,{'LOC': 0.0},"[Entity(""Kath"", LOC, (0,4)), Entity(""Rapperswil"", LOC, (15,25))]","[Entity(""Rapperswil"", LOC, (15,25))]"
Volksgarten Netstal ,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Volksgarten Netstal"", PER, (0,19))]","[Entity(""Netstal"", LOC, (12,19))]"
Rosen u. Stauden-Garten zu Haus Direktor Meier Glattfelden,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Rosen"", PER, (0,5)), Entity(""Haus Direktor Meier Glattfelden"", LOC, (27,58))]","[Entity(""Haus Direktor Meier"", PER, (27,46)), Entity(""Glattfelden"", LOC, (47,58))]"
J. Helfer Riedisheim Gartenplan 1:50,0.25,"{'LOC': 0.0, 'PER': 0.5}","[Entity(""J. Helfer Riedisheim"", PER, (0,20))]","[Entity(""J. Helfer"", PER, (0,9)), Entity(""Riedisheim"", LOC, (10,20))]"
Landgut Mappach Lageplan 1:100,0.0,{'PER': 0.0},"[Entity(""Landgut Mappach Lageplan"", PER, (0,24))]",[]
A.T. Gestaltung des Atriums M. 1:25 Vorschlag E,,{},[],[]
Cilla AG. Basel Wohnhäuser Rainaallee Riehen Gärtnerische Umgebungsarbeiten Masstab 1:100,0.0,"{'LOC': 0.0, 'ORG': 0.0}","[Entity(""Cilla AG"", ORG, (0,8)), Entity(""Basel"", ORG, (10,15))]","[Entity(""Basel"", LOC, (10,15))]"
Garten des Herrn Ingenieur Fritz Jacober Glarus Burgstrasse Masstab: 1:50,0.0,"{'LOC': 0.0, 'PER': 0.0}","[Entity(""Fritz Jacober Glarus"", PER, (27,47))]","[Entity(""Herrn Ingenieur Fritz Jacober"", PER, (11,40)), Entity(""Glarus"", LOC, (41,47))]"
"Vorgarten und Rabatten am Hause J. T. Boemlé, Architekt  - Mulhouse  Lamartine Masstab 1:50",0.0,"{'LOC': 0.0, 'PER': 0.0, 'MISC': 0.0}","[Entity(""Hause J. T. Boemlé"", MISC, (26,44))]","[Entity(""J. T. Boemlé"", PER, (32,44)), Entity(""Mulhouse"", LOC, (59,67))]"
Garten Dr. Sporn Masstab: 1:100 Vorschlag C,0.0,{'PER': 0.0},"[Entity(""Garten Dr. Sporn Masstab"", PER, (0,24))]","[Entity(""Dr. Sporn"", PER, (7,16))]"
