title,accuracy,entity_accuracy,predictions,targets
"Erweiterung der Parkanlagen des Herrn E. Gessner- Heusser, Seidenfabrikant",0.125,"{'PER': 0.25, 'LOC': 0.0}","[Entity(""des Herrn E."", PER, (28,40)), Entity(""Heusser"", PER, (50,57)), Entity(""Seidenfabrikant"", LOC, (59,74))]","[Entity(""Herrn E. Gessner- Heusser"", PER, (32,57))]"
"Erweiterung der Parkanlagen des Herrn E. Gessner- Heusser, Seidenfabrikant",0.125,"{'PER': 0.25, 'LOC': 0.0}","[Entity(""des Herrn E."", PER, (28,40)), Entity(""Heusser"", PER, (50,57)), Entity(""Seidenfabrikant"", LOC, (59,74))]","[Entity(""Herrn E. Gessner- Heusser"", PER, (32,57))]"
Parkanlagen für Herrn Karl Sulzer-Schmid in Winterthur,0.6666666666666666,"{'PER': 0.3333333333333333, 'LOC': 1.0}","[Entity(""Karl Sulzer-Schmid"", PER, (22,40)), Entity(""Winterthur"", LOC, (44,54))]","[Entity(""Herrn Karl Sulzer-Schmid"", PER, (16,40)), Entity(""Winterthur"", LOC, (44,54))]"
Badhaus Krämerstein,0.0,{'LOC': 0.0},"[Entity(""Krämerstein"", LOC, (8,19))]",[]
Auf dem Kreuzbühl,,{},[],[]
Projekt zur Umgestaltung des Hausgartens von Herrn Dir. G. Sieber-Van Oordt Balsthal,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Hausgartens"", LOC, (29,40)), Entity(""Dir."", PER, (51,55)), Entity(""Oordt Balsthal"", PER, (70,84))]","[Entity(""Herrn Dir. G. Sieber-Van Oordt"", PER, (45,75)), Entity(""Balsthal"", LOC, (76,84))]"
Landhausgarten des Herrn v. Mehrhart Feldmeilen; Profile,0.16666666666666666,"{'PER': 0.3333333333333333, 'LOC': 0.0}","[Entity(""des Herrn v. Mehrhart Feldmeilen;"", PER, (15,48))]","[Entity(""Herrn v. Mehrhart"", PER, (19,36)), Entity(""Feldmeilen"", LOC, (37,47))]"
ohne,,{},[],[]
Schulhausanlage Heslibach Küsnacht,1.0,{'LOC': 1.0},"[Entity(""Küsnacht"", LOC, (26,34))]","[Entity(""Küsnacht"", LOC, (26,34))]"
Geschäftshaus Claridenhof Zürich; Ber. Projekt für die Gestaltung des Innenhofes,0.0,{'LOC': 0.0},"[Entity(""Claridenhof"", LOC, (14,25)), Entity(""Zürich;"", LOC, (26,33)), Entity(""Innenhofes"", LOC, (70,80))]","[Entity(""Zürich"", LOC, (26,32))]"
o.T. im Plankopf: Anlage Kirchenweg,0.0,{'LOC': 0.0},"[Entity(""Kirchenweg"", LOC, (25,35))]",[]
Projekt zur Gestaltung des Gartens von Herrn Max de Coulon-Buess Sissach,0.125,"{'PER': 0.25, 'LOC': 0.0}","[Entity(""Max de Coulon-Buess Sissach"", PER, (45,72))]","[Entity(""Herrn Max de Coulon-Buess"", PER, (39,64)), Entity(""Sissach"", LOC, (65,72))]"
Park Situationsplan,,{},[],[]
Übersicht-Skizze Klausstud/ Zch-Horn/ Casino,,{},[],[]
Neuer Friedhof Baden; Gestaltung der Waldpartie,1.0,{'LOC': 1.0},"[Entity(""Baden"", LOC, (15,20))]","[Entity(""Baden"", LOC, (15,20))]"
Umänderung der Schmuckanlage der Genossenschaft „Freiblick „ Stüssistrasse -Ilanzstrasse Zürich,0.0,{'LOC': 0.0},"[Entity(""„Freiblick „ Stüssistrasse"", LOC, (48,74)), Entity(""Zürich"", LOC, (89,95))]","[Entity(""Ilanzstrasse Zürich"", LOC, (76,95))]"
Sportanlage Zürichhorn,1.0,{'LOC': 1.0},"[Entity(""Zürichhorn"", LOC, (12,22))]","[Entity(""Zürichhorn"", LOC, (12,22))]"
"Gemeinnützige Baugenossenschaft Schollenholz Bruggen St. Gallen, Wohnkolonie Haggenhalde Typ M3/4 Haus 7, 8; Garagen, Trafostat.; Projekt zur Gestaltung der Umgebung",0.0,{'LOC': 0.0},"[Entity(""Bruggen St. Gallen"", LOC, (45,63)), Entity(""Wohnkolonie Haggenhalde Typ M3/4 Haus 7"", LOC, (65,104)), Entity(""8;"", LOC, (106,108)), Entity(""Trafostat.;"", LOC, (118,129))]","[Entity(""Bruggen St. Gallen"", LOC, (45,63))]"
Projekt zur Gestaltung des Hausgartens von Herrn Dir. H. Straub Spinnerei Langnau (auszuführend. Teil),0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Hausgartens"", LOC, (27,38)), Entity(""Dir."", PER, (49,53))]","[Entity(""Herrn Dir. H. Straub"", PER, (43,63)), Entity(""Langnau"", LOC, (74,81))]"
Sous les Curnilles Chardonne; öffentlicher Ruheplatz,,{},[],[]
Ehrenfriedhof bei der Kapalle des zweiten Städtischen Friedhofes Berlin-Schöneberg,1.0,{'LOC': 1.0},"[Entity(""Berlin-Schöneberg"", LOC, (65,82))]","[Entity(""Berlin-Schöneberg"", LOC, (65,82))]"
Pfirsichgarten Trunkhahn Badeanlage,0.0,{'PER': 0.0},"[Entity(""Trunkhahn"", PER, (15,24))]",[]
Stadtpark Rüstringen,0.0,{'LOC': 0.0},[],"[Entity(""Rüstringen"", LOC, (10,20))]"
Landsitz Ury Grunewald,0.0,{'LOC': 0.0},"[Entity(""Ury"", LOC, (9,12))]","[Entity(""Grunewald"", LOC, (13,22))]"
Kemler Mitlödi Vorschlag E,,{},[],[]
Friedhof Glarus Südwestliches Gräberfeld Urnenmauer ,1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (9,15))]","[Entity(""Glarus"", LOC, (9,15))]"
"Jardin de Monsieur Henri Bragard, Variante 1  M 1:100",0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Variante"", LOC, (34,42))]","[Entity(""Jardin de Monsieur Henri Bragard"", PER, (0,32))]"
Bocciabahn Landhaus Feusi Glarus im Büel 1:10 / 1:20,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Glarus im"", LOC, (26,35))]","[Entity(""Feusi"", PER, (20,25)), Entity(""Glarus"", LOC, (26,32))]"
Garten Major Zweifel-Kuhn - Netstal,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Major"", PER, (7,12)), Entity(""Zweifel-Kuhn - Netstal"", LOC, (13,35))]","[Entity(""Major Zweifel-Kuhn"", PER, (7,25)), Entity(""Netstal"", LOC, (28,35))]"
Thomi + Franck AG Basel Neues Verwaltungsgebäude ,0.0,{'LOC': 0.0},"[Entity(""Verwaltungsgebäude"", LOC, (30,48))]",[]
Haus Wanner-Burkhalter Basel im Sesselacker 60 Der Garten Masstab: 1:100,0.0,"{'PER': 0.0, 'LOC': 0.0}",[],"[Entity(""Wanner-Burkhalter"", PER, (5,22)), Entity(""Basel"", LOC, (23,28))]"
Grenchen Friedhoferweiterung Geländeschnitte 1:200,0.0,{'LOC': 0.0},[],"[Entity(""Grenchen"", LOC, (0,8))]"
Marktplatz Grenchen Bepflanzungsvorschlag 1.250,0.0,{'LOC': 0.0},"[Entity(""Bepflanzungsvorschlag"", LOC, (20,41))]","[Entity(""Grenchen"", LOC, (11,19))]"
Gartentor,0.0,{'LOC': 0.0},"[Entity(""Gartentor"", LOC, (0,9))]",[]
Quartierplatz Wyden Gemeinde Nunningen Vorentwurf zur Umänderung Mst. 1:100,1.0,{'LOC': 1.0},"[Entity(""Nunningen"", LOC, (29,38))]","[Entity(""Nunningen"", LOC, (29,38))]"
Landhaus des Herrn Forter-Gleyre Garten M:1:100 Vorschlag A,0.25,"{'PER': 0.5, 'LOC': 0.0}","[Entity(""des Herrn Forter-Gleyre"", PER, (9,32)), Entity(""Vorschlag"", LOC, (48,57))]","[Entity(""Herrn Forter-Gleyre"", PER, (13,32))]"
Garten Dr. Meisel Riehen Masstab: 1:100,1.0,{'PER': 1.0},"[Entity(""Dr. Meisel Riehen"", PER, (7,24))]","[Entity(""Dr. Meisel Riehen"", PER, (7,24))]"
Situation 1:500 Grün 80,0.0,{'LOC': 0.0},"[Entity(""Grün"", LOC, (16,20))]",[]
Gemeinde Münchenstein Kirchhoferweiterung Querschnitte 1:100,1.0,{'LOC': 1.0},"[Entity(""Münchenstein"", LOC, (9,21))]","[Entity(""Münchenstein"", LOC, (9,21))]"
Grünanlage Dreispitz Sanierung Spülweiher Reinacherstrasse Einfriedung der Schächte in der nördlichen Ecke des Spülweihers Mst. 1:10,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Dreispitz"", LOC, (11,20)), Entity(""Spülweihers Mst"", PER, (111,126))]","[Entity(""Reinacherstrasse"", LOC, (42,58))]"
Jardin de Mr Nicolas Hasson Boulevard Léon Gambetta Mulhouse echelle: 1:100 Korrigierte Fassung,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Gambetta"", LOC, (43,51))]","[Entity(""Jardin de Mr Nicolas Hasson"", PER, (0,27))]"
Friedhoferweiterung Engelberg Lageplan 1:200,0.0,{'PER': 0.0},"[Entity(""Engelberg Lageplan"", PER, (20,38))]",[]
"Bibliothek der GGG Basel, Neuweilerstrasse 67 Vorschlag Bepflanzung Vorgarten 1:50",0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Basel"", PER, (19,24)), Entity(""67 Vorschlag"", LOC, (43,55))]","[Entity(""Basel"", LOC, (19,24))]"
Volksgarten Wettbewerb Parkanlage Holderstüdeli Situation 1:200,0.0,{'LOC': 0.0},"[Entity(""Holderstüdeli Situation"", LOC, (34,57))]",[]
n/A,0.0,{'LOC': 0.0},"[Entity(""n/"", LOC, (0,2))]",[]
F. Spälti Villa Hochwart Glarus Erneuerung des Gartens 1:100,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Spälti"", PER, (3,9)), Entity(""Hochwart Glarus"", LOC, (16,31))]","[Entity(""F. Spälti"", PER, (0,9)), Entity(""Glarus"", LOC, (25,31))]"
M.Rene Haessler Soultzbach Wohngarten-Lageplan 1:50,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Soultzbach"", LOC, (16,26))]","[Entity(""M.Rene Haessler"", PER, (0,15)), Entity(""Soultzbach"", LOC, (16,26))]"
"Doppelmehrfamilienhaus ""Kipfe"" Glarus Der Garten Masstab: 1:100",0.0,{'LOC': 0.0},"[Entity(""Doppelmehrfamilienhaus ""Kipfe"""", LOC, (0,30))]","[Entity(""Glarus"", LOC, (31,37))]"
Garten Fabrikant Ferber Zürich 7 Masstab: 1:100,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Fabrikant"", PER, (7,16)), Entity(""Zürich"", LOC, (24,30)), Entity(""7"", LOC, (31,32))]","[Entity(""Zürich"", LOC, (24,30))]"
Garten C Sonderpläne,0.0,{'LOC': 0.0},"[Entity(""Sonderpläne"", LOC, (9,20))]",[]
Garten C Massenberechnungen,0.0,{'LOC': 0.0},"[Entity(""Massenberechnungen"", LOC, (9,27))]",[]
Gartenanlage Chalet-Neubau Therma AG Schwanden 1:200,0.0,{'LOC': 0.0},"[Entity(""Chalet-Neubau Therma AG Schwanden"", LOC, (13,46))]",[]
Altersheim Glarus Vorschlag zur Gestaltung der Gartenanlage 1:100,1.0,{'LOC': 1.0},"[Entity(""Glarus"", LOC, (11,17))]","[Entity(""Glarus"", LOC, (11,17))]"
Basler Kunstverein Gartenhof Steinenberg 7 Variante,0.0,{'LOC': 0.0},"[Entity(""Steinenberg 7"", LOC, (29,42))]",[]
Wohnhaus Schwörstadterstrasse Basel Gartengestaltung M: 1:100 Vorschlag A,0.0,{'LOC': 0.0},"[Entity(""Vorschlag"", LOC, (62,71))]","[Entity(""Schwörstadterstrasse Basel"", LOC, (9,35))]"
Jardin Rinck Mulhouse 1:100 Vorschlag 2,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Vorschlag 2"", LOC, (28,39))]","[Entity(""Rinck"", PER, (7,12)), Entity(""Mulhouse"", LOC, (13,21))]"
Hausgarten Büsser ,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Büsser"", LOC, (11,17))]","[Entity(""Büsser"", PER, (11,17))]"
Garten Mercier-Rothweiler Glarus Zaunplatz,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Mercier-Rothweiler Glarus Zaunplatz"", PER, (7,42))]","[Entity(""Mercier-Rothweiler"", PER, (7,25)), Entity(""Glarus"", LOC, (26,32))]"
Friedhof Glarus östliche Hälfte Vorschlag einer zeitgemässen Gestaltung,0.0,{'LOC': 0.0},"[Entity(""Glarus östliche"", LOC, (9,24))]","[Entity(""Glarus"", LOC, (9,15))]"
Graeter + Cie Birsfelden Grünstreifen M 1:100 Detail A,0.0,{'LOC': 0.0},"[Entity(""Detail"", LOC, (46,52))]",[]
Aarburg Wettbewerb Friedhofneubau Lageplan 1:200,0.0,{'LOC': 0.0},[],"[Entity(""Aarburg"", LOC, (0,7))]"
n/A,0.0,{'LOC': 0.0},"[Entity(""n/"", LOC, (0,2))]",[]
J. Henzler Allschwil Bepflanzungsplan 1:100,1.0,"{'PER': 1.0, 'LOC': 1.0}","[Entity(""J. Henzler"", PER, (0,10)), Entity(""Allschwil"", LOC, (11,20))]","[Entity(""J. Henzler"", PER, (0,10)), Entity(""Allschwil"", LOC, (11,20))]"
Bell AG Basel Betonplatten 1:20,0.0,{'LOC': 0.0},"[Entity(""Bell AG Basel"", LOC, (0,13))]",[]
Garten des Herrn Zubler Obertorweg 24 2. Vorschlag M. 1:50,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""des Herrn Zubler Obertorweg 24 2."", PER, (7,40))]","[Entity(""Herrn Zubler"", PER, (11,23)), Entity(""Obertorweg"", LOC, (24,34))]"
Garten des Herrn Direktor Joseph Simsa Riburg-Möhlin Masstab: 1:100 Zweiter Vorschlag,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""des Herrn Direktor Joseph Simsa Riburg-Möhlin"", PER, (7,52)), Entity(""Zweiter Vorschlag"", PER, (68,85))]","[Entity(""Herrn Direktor Joseph Simsa"", PER, (11,38)), Entity(""Riburg-Möhlin"", LOC, (39,52))]"
"Haus ""Im Obstgarten""  Skizze des alten Zustandes",,{},[],[]
Spital Grenchen Gartenplan M: 1:200,0.0,{'LOC': 0.0},"[Entity(""Gartenplan"", LOC, (16,26))]","[Entity(""Grenchen"", LOC, (7,15))]"
Kath. Kirchhof Rapperswil Vorschlag zur Ausgestaltung Neubelegung 1:100,0.0,{'LOC': 0.0},"[Entity(""Kath."", LOC, (0,5)), Entity(""Rapperswil"", LOC, (15,25))]","[Entity(""Rapperswil"", LOC, (15,25))]"
Volksgarten Netstal ,0.0,{'LOC': 0.0},"[Entity(""Volksgarten Netstal"", LOC, (0,19))]","[Entity(""Netstal"", LOC, (12,19))]"
Rosen u. Stauden-Garten zu Haus Direktor Meier Glattfelden,0.0,"{'PER': 0.0, 'LOC': 0.0}","[Entity(""Direktor Meier Glattfelden"", PER, (32,58))]","[Entity(""Haus Direktor Meier"", PER, (27,46)), Entity(""Glattfelden"", LOC, (47,58))]"
J. Helfer Riedisheim Gartenplan 1:50,0.5,"{'PER': 0.0, 'LOC': 1.0}","[Entity(""Riedisheim"", LOC, (10,20))]","[Entity(""J. Helfer"", PER, (0,9)), Entity(""Riedisheim"", LOC, (10,20))]"
Landgut Mappach Lageplan 1:100,,{},[],[]
A.T. Gestaltung des Atriums M. 1:25 Vorschlag E,0.0,{'PER': 0.0},"[Entity(""Atriums M. 1:25"", PER, (20,35))]",[]
Cilla AG. Basel Wohnhäuser Rainaallee Riehen Gärtnerische Umgebungsarbeiten Masstab 1:100,0.0,{'LOC': 0.0},"[Entity(""Rainaallee"", LOC, (27,37))]","[Entity(""Basel"", LOC, (10,15))]"
Garten des Herrn Ingenieur Fritz Jacober Glarus Burgstrasse Masstab: 1:50,0.125,"{'PER': 0.25, 'LOC': 0.0}","[Entity(""des Herrn Ingenieur Fritz Jacober Glarus Burgstrasse"", PER, (7,59))]","[Entity(""Herrn Ingenieur Fritz Jacober"", PER, (11,40)), Entity(""Glarus"", LOC, (41,47))]"
"Vorgarten und Rabatten am Hause J. T. Boemlé, Architekt  - Mulhouse  Lamartine Masstab 1:50",0.16666666666666666,"{'PER': 0.3333333333333333, 'LOC': 0.0}","[Entity(""J. T. Boemlé"", PER, (32,44)), Entity(""Architekt  -"", LOC, (46,58)), Entity(""Lamartine Masstab"", PER, (69,86))]","[Entity(""J. T. Boemlé"", PER, (32,44)), Entity(""Mulhouse"", LOC, (59,67))]"
Garten Dr. Sporn Masstab: 1:100 Vorschlag C,0.25,"{'PER': 0.5, 'LOC': 0.0}","[Entity(""Dr. Sporn Masstab"", PER, (7,24)), Entity(""Vorschlag"", LOC, (32,41))]","[Entity(""Dr. Sporn"", PER, (7,16))]"
